Country Name,Country Code,is_oecd,Region,IncomeGroup,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Luxembourg,LUX,TRUE,Europe & Central Asia,High income,68.4463902439,68.7377317073,68.9981219512,69.2230731707,69.4110487805,69.5610243902,69.6744634146,69.7613414634,69.8351463415,69.9048536585,69.9834634146,70.0814390244,70.2053170732,70.3581707317,70.5425609756,70.7576097561,70.9985121951,71.2562926829,71.5224634146,71.7944634146,72.0726097561,72.3576829268,72.6534634146,72.9588780488,73.2719268293,73.5857560976,73.8946097561,74.1937560976,74.4803414634,74.7524146341,75.0104146341,75.4634146341,75.7707317073,75.712195122,76.3707317073,76.512195122,76.5195121951,76.8804878049,77.0170731707,77.7707317073,77.8731707317,77.8243902439,77.9658536585,77.7268292683,79.1219512195,79.4317073171,79.287804878,79.3829268293,80.5390243902,80.6365853659,80.6317073171,80.987804878,81.3926829268,81.8,82.2073170732,,
Ukraine,UKR,FALSE,Europe & Central Asia,Lower middle income,68.2995365854,68.7638536585,69.146097561,69.4577073171,69.7082195122,69.9056341463,70.0565365854,70.1611219512,70.2230731707,70.2475609756,70.2352195122,70.1826341463,70.0908536585,69.9629268293,69.8088536585,69.6346341463,69.4461707317,69.2534390244,69.070902439,68.9151219512,68.8178292683,68.8108292683,68.9012439024,69.0774878049,69.3173414634,69.5747804878,69.7912439024,70.4951219512,70.4975609756,70.5390243902,70.1365853659,68.8780487805,69.0682926829,68.4756097561,67.8385365854,67.1370731707,66.887804878,67.2953658537,67.9887804878,68.2134146341,67.8595121951,68.2870731707,68.2756097561,68.2107317073,68.1853658537,67.9568292683,68.0775609756,68.222195122,68.2514634146,69.19,70.2653658537,70.8092682927,70.9441463415,71.1595121951,71.1865853659,,
Greece,GRC,TRUE,Europe & Central Asia,High income,68.163902439,68.5486341463,68.8922682927,69.1857073171,69.4294390244,69.638,69.8374634146,70.0524634146,70.3025609756,70.5892926829,70.9036341463,71.2265609756,71.535,71.8148536585,72.0646341463,72.2937073171,72.5195609756,72.7616585366,73.0310731707,73.3293658537,73.6471463415,73.9694878049,74.2780243902,74.5648780488,74.8271707317,75.0765609756,75.3302195122,75.6026341463,75.9006585366,76.687804878,76.9390243902,77.1365853659,77.3829268293,77.3902439024,77.6390243902,77.5853658537,77.6853658537,78.1365853659,77.8390243902,77.987804878,77.887804878,78.387804878,78.6414634146,78.8414634146,79.0390243902,79.2390243902,79.4390243902,79.4390243902,79.9390243902,80.187804878,80.387804878,80.7317073171,80.6341463415,81.2853658537,81.2853658537,,
Hungary,HUN,TRUE,Europe & Central Asia,High income,68.0031707317,68.936097561,67.8658536585,68.8741463415,69.3809756098,69.0712195122,69.8224390244,69.4070731707,69.2302439024,69.3146341463,69.1646341463,69.0524390244,69.6646341463,69.5180487805,69.2480487805,69.29,69.5731707317,69.8480487805,69.393902439,69.6153658537,69.0617073171,69.1392682927,69.357804878,68.9736585366,69.0258536585,68.972195122,69.1734146341,69.6512195122,70.0234146341,69.4617073171,69.3156097561,69.3770731707,69.1170731707,69.1012195122,69.4697560976,69.7917073171,70.3287804878,70.7024390244,70.557804878,70.6770731707,71.2463414634,72.2487804878,72.3487804878,72.3,72.6487804878,72.6487804878,73.0975609756,73.1512195122,73.7024390244,73.9048780488,74.2073170732,74.8585365854,75.0634146341,75.5658536585,75.8731707317,,
Estonia,EST,TRUE,Europe & Central Asia,High income,67.9059756098,68.3628536585,68.7420487805,69.0540731707,69.3099268293,69.5171219512,69.6806829268,69.8021219512,69.8829268293,69.9276097561,69.9366097561,69.9053414634,69.8333170732,69.7250731707,69.5911707317,69.4437560976,69.2924390244,69.1513658537,69.032195122,68.946,68.9140731707,68.9780487805,69.1268292683,69.3756097561,69.2780487805,69.3804878049,70.0853658537,70.643902439,70.6975609756,70.0390243902,69.4756097561,69.3731707317,68.8634146341,67.9097560976,66.5,67.543902439,69.612195122,69.8097560976,69.3585365854,70.0634146341,70.4170731707,70.2585365854,70.9048780488,71.3170731707,71.9097560976,72.5682926829,72.6914634146,72.8146341463,73.7707317073,74.8243902439,75.4292682927,76.2292682927,76.3268292683,77.1414634146,77.2390243902,,
Uruguay,URY,FALSE,Latin America & Caribbean,High income,67.8963902439,68.1127804878,68.2966341463,68.4409268293,68.5431463415,68.606804878,68.6359268293,68.6455121951,68.651097561,68.6617073171,68.685804878,68.7303658537,68.795902439,68.883902439,68.9973658537,69.1428292683,69.3213170732,69.5298536585,69.7644634146,70.0186097561,70.2862926829,70.5589756098,70.8316097561,71.0961707317,71.3486341463,71.5834634146,71.7985853659,71.9975609756,72.184902439,72.364195122,72.5395365854,72.7190487805,72.906804878,73.1048536585,73.3162439024,73.5384390244,73.7698780488,74.005,74.2381707317,74.4663414634,74.6859756098,74.8960487805,75.0955609756,75.2845121951,75.4644146341,75.6347073171,75.7964146341,75.9510243902,76.1010731707,76.2485853659,76.3946097561,76.541195122,76.6883902439,76.836195122,76.9861463415,,
Central Europe and the Baltics,CEB,FALSE,,,67.8237620898,68.2637483941,68.0077933168,68.6963684762,69.0524401651,69.2768146075,69.5269553735,69.2727812946,69.5361734364,69.275898831,69.4470699061,69.4853554434,69.9255778038,70.067860198,70.305998177,70.174528144,70.3192410221,70.2423460462,70.1479891421,70.2395019442,69.8903299057,70.3714695597,70.4551336661,70.3896109824,70.3490175774,70.3127569889,70.5649221255,70.611765316,70.8617183748,70.7319696488,70.6563673229,70.572607738,70.7323478672,70.8462295707,70.8695267646,71.0258932342,71.3354652443,71.5175893276,71.8981182659,72.1849217877,72.7196903521,73.0978554684,73.2439107316,73.3832335486,73.738694104,73.8390724871,74.0933541593,74.2523833325,74.5775390219,74.9318257001,75.2953487288,75.8884748834,75.9934886035,76.355162987,76.5633272465,,
Belarus,BLR,FALSE,Europe & Central Asia,Upper middle income,67.708097561,68.2126585366,68.6358292683,68.9920731707,69.2899268293,69.5374146341,69.7346097561,69.8816585366,69.9826341463,70.0451463415,70.0792439024,70.093,70.0924146341,70.0824390244,70.0680731707,70.0482682927,70.015902439,69.9674146341,69.9063170732,69.8416341463,69.8020243902,69.8191707317,69.9082195122,70.0646585366,70.2719268293,70.9926829268,71.5495121951,70.9902439024,71.3414634146,71.587804878,70.8365853659,70.3780487805,70.0219512195,68.9707317073,68.7682926829,68.4609756098,68.612195122,68.4609756098,68.4073170732,67.9073170732,68.912195122,68.5073170732,68.056097561,68.5536585366,68.956097561,68.8512195122,69.4048780488,70.2034146341,70.456097561,70.4073170732,70.4048780488,70.5536585366,71.9658536585,72.4707317073,72.9756097561,,
Poland,POL,TRUE,Europe & Central Asia,High income,67.6804878049,67.7780487805,67.4268292683,68.3756097561,68.6292682927,69.4292682927,69.8268292683,69.4243902439,70.2195121951,69.7195121951,69.8682926829,69.612195122,70.6658536585,70.6634146341,71.1170731707,70.5609756098,70.656097561,70.4024390244,70.3512195122,70.7512195122,70.0975609756,71.0512195122,71.1024390244,71,70.8,70.5487804878,70.8487804878,70.8975609756,71.3317073171,71.043902439,70.8902439024,70.587804878,71.0902439024,71.5951219512,71.6951219512,71.8926829268,72.2463414634,72.6463414634,72.9975609756,73.043902439,73.7487804878,74.2,74.4975609756,74.5975609756,74.8463414634,74.9951219512,75.143902439,75.243902439,75.543902439,75.6951219512,76.2463414634,76.6951219512,76.7463414634,77,77.2536585366,,
Japan,JPN,TRUE,East Asia & Pacific,High income,67.666097561,68.31,68.5948780488,69.6580487805,70.1324390244,70.2019512195,70.9865853659,71.2765853659,71.6112195122,71.8387804878,71.9502439024,72.8829268293,73.5065853659,73.7575609756,74.393902439,75.0573170732,75.4568292683,75.8982926829,76.0382926829,76.3375609756,76.0917073171,76.4143902439,76.9229268293,76.9614634146,77.3653658537,77.6504878049,78.0646341463,78.4836585366,78.3992682927,78.8180487805,78.8368292683,79.1007317073,79.153902439,79.2936585366,79.6870731707,79.5363414634,80.2002439024,80.4241463415,80.5014634146,80.5707317073,81.076097561,81.4170731707,81.5634146341,81.76,82.0302439024,81.9251219512,82.3219512195,82.5070731707,82.5875609756,82.9314634146,82.8426829268,82.5912195122,83.096097561,83.3319512195,83.587804878,,
Malta,MLT,FALSE,Middle East & North Africa,High income,67.6017804878,67.9027073171,68.2047804878,68.504902439,68.7999756098,69.0864634146,69.3663658537,69.6402195122,69.9115853659,70.1789512195,70.4433170732,70.7047073171,70.9626097561,71.2185121951,71.4709268293,71.7208536585,71.9687804878,72.213195122,72.4556097561,72.6950243902,72.9324390244,73.1668292683,73.3987560976,73.6286829268,73.8551219512,74.0805609756,74.3035121951,74.5244634146,74.742902439,74.9603414634,75.1757804878,75.390195122,75.8334146341,76.6024390244,76.9,77.1414634146,77.1414634146,77.5902439024,77.387804878,77.3,78.2,78.843902439,78.7390243902,78.5463414634,79.2536585366,79.3,79.4390243902,79.7926829268,79.6365853659,80.2414634146,81.3975609756,80.7463414634,80.7463414634,81.7463414634,81.7463414634,,
OECD members,OED,FALSE,,,67.3505506231,67.7472509954,67.7545658145,67.9752018808,68.3782299499,68.5050472125,68.7795825082,69.0162014151,68.983097372,69.1841763353,69.5101207147,69.7910426804,70.0851413382,70.2676949846,70.6818626598,71.0311444854,71.3064447459,71.6696581192,71.8480710782,72.1889877963,72.2453694254,72.6144202886,72.9533546677,73.0862903776,73.3793325786,73.5213432389,73.781054885,74.0710763703,74.2162979616,74.4849299586,74.6647632108,74.863653032,75.1424337748,75.2644003657,75.5690191693,75.6791462313,76.0557205191,76.3948049217,76.6043072205,76.7871381144,77.0693516784,77.3764006457,77.538118673,77.6875727997,78.1066011883,78.235189951,78.5394303313,78.7760227899,78.938559542,79.2075898106,79.3953190244,79.6501878049,79.7767103324,79.9829846286,80.1171445637,,
Europe & Central Asia,ECS,FALSE,,,67.0299950891,67.3946922608,67.4893155838,67.7598667418,68.1580770447,68.3109256006,68.5227418888,68.648692062,68.7208652115,68.7290774933,69.0087098282,69.1459789129,69.3493915462,69.4435885958,69.6460078425,69.6194173001,69.7194548174,69.8916013392,69.9815306289,70.1006096173,70.2045544644,70.470358262,70.7618429311,70.8319893163,70.9829402384,71.1955202223,71.6795192493,71.8938167613,72.0173875414,72.075942669,72.0746089894,71.9812714719,71.9068069971,71.5853776532,71.6509195704,71.8410473774,72.194864913,72.584016979,72.8046116407,72.9065369828,73.0248189026,73.3408458063,73.4002037974,73.5079910388,73.9350989706,74.089954336,74.5737893403,74.9214024122,75.167100571,75.5523618489,75.8447024406,76.3737173428,76.5582331679,76.7892238999,76.8922042095,,
"Hong Kong SAR, China",HKG,FALSE,East Asia & Pacific,High income,66.9997073171,67.5793658537,68.130097561,68.6434390244,69.1183658537,69.5553902439,69.9614878049,70.3466097561,70.7202439024,71.0878536585,71.4524390244,71.4585365854,71.456097561,72.1097560976,72.612195122,73.3682926829,72.8195121951,73.3195121951,73.5756097561,73.6731707317,74.6731707317,75.3243902439,75.4292682927,75.2756097561,76.0292682927,76.4341463415,76.6853658537,76.8829268293,77.0829268293,77.0292682927,77.3804878049,77.8829268293,77.6780487805,78.0317073171,78.5292682927,78.6829268293,79.6268292683,80.1268292683,80.1317073171,80.3829268293,80.8780487805,81.4243902439,81.4780487805,81.3292682927,81.7804878049,81.5804878049,82.3756097561,82.3268292683,82.3756097561,82.7756097561,82.9780487805,83.4219512195,83.4804878049,83.8317073171,83.9804878049,,
Russian Federation,RUS,FALSE,Europe & Central Asia,Upper middle income,66.0552926829,66.5970243902,67.0214146341,67.339902439,67.5665121951,67.7188536585,67.8125121951,67.8601463415,67.8743414634,67.8671219512,68.1336585366,68.3765853659,68.3085365854,68.2946341463,68.3202439024,67.723902439,67.4875609756,67.3763414634,67.3909756098,67.1143902439,67.033902439,67.263902439,67.806097561,67.6526829268,67.2026829268,67.8568292683,69.3897560976,69.44,69.4643902439,69.1717073171,68.9024390244,68.4743902439,66.8731707317,64.9358536585,64.4670731707,65.2212195122,66.1941463415,66.9507317073,66.783902439,66.0436585366,65.3414634146,65.487804878,65.0853658537,65.0075609756,65.4212195122,65.47,66.6431707317,67.4975609756,67.8487804878,68.6048780488,68.856097561,69.6585365854,70.3658536585,70.3658536585,70.3658536585,,
Armenia,ARM,FALSE,Europe & Central Asia,Lower middle income,65.8634634146,66.2843902439,66.7098536585,67.1378536585,67.5654146341,67.9915365854,68.4147317073,68.8304878049,69.2292682927,69.6000487805,69.9242682927,70.1828780488,70.3673414634,70.4796585366,70.5263414634,70.5319268293,70.5294146341,70.542902439,70.5829756098,70.6412682927,70.6845365854,70.6616097561,70.5355121951,70.2901463415,69.9356829268,69.5,69.0242926829,68.5675609756,68.182097561,67.8995121951,67.747804878,67.7382926829,67.8533414634,68.0695609756,68.3766585366,68.7635609756,69.2168536585,69.7164146341,70.2402195122,70.767097561,71.2765853659,71.7558292683,72.2016097561,72.6095853659,72.9737560976,73.2873902439,73.5482682927,73.7646585366,73.945,74.0958292683,74.2263414634,74.3428292683,74.452097561,74.5613658537,74.6757073171,,
Singapore,SGP,FALSE,East Asia & Pacific,High income,65.6598292683,66.087195122,66.4322439024,66.700804878,66.9102195122,67.085804878,67.2559512195,67.4457317073,67.6737317073,67.9510731707,68.2794146341,68.6504634146,69.042902439,69.4403170732,69.8347804878,70.2197073171,70.5939756098,70.960902439,71.3233414634,71.6827317073,72.1902439024,72.587804878,72.687804878,73.0365853659,73.2902439024,73.8902439024,74.2463414634,74.5487804878,74.6975609756,74.9463414634,75.2951219512,75.6463414634,75.9463414634,76.0463414634,76.1975609756,76.2951219512,76.5951219512,76.8975609756,77.3,77.5512195122,77.9512195122,78.2512195122,78.5512195122,79.0390243902,79.4902439024,79.9902439024,80.1414634146,80.4414634146,80.7902439024,81.2414634146,81.5414634146,81.743902439,81.9951219512,82.2463414634,82.6463414634,,
Romania,ROU,FALSE,Europe & Central Asia,Upper middle income,65.6424390244,66.4158780488,67.0290731707,67.4410731707,67.6504390244,67.6978536585,67.6594634146,67.626902439,67.6712439024,67.8144390244,68.0559268293,68.5041463415,68.4702439024,69.0056097561,69.4997560976,69.613902439,69.6987804878,69.7419512195,69.4804878049,69.1531707317,69.0909756098,69.3682926829,69.5317073171,69.7263414634,69.6587804878,69.7068292683,69.4963414634,69.2268292683,69.3880487805,69.5307317073,69.7412195122,69.7843902439,69.7843902439,69.5634146341,69.5097560976,69.456097561,69.1048780488,69.0048780488,69.8073170732,70.512195122,71.1634146341,71.1609756098,71.0097560976,71.3097560976,71.5942756098,71.878895122,72.1634146341,72.5658536585,72.5658536585,73.3097560976,73.4585365854,74.4097560976,74.412195122,75.0634146341,75.0634146341,,
Aruba,ABW,FALSE,Latin America & Caribbean,High income,65.5693658537,65.9880243902,66.3655365854,66.7139756098,67.0442926829,67.3697560976,67.699,68.0346829268,68.3771463415,68.7284146341,69.0861463415,69.446097561,69.7986585366,70.1396585366,70.4652926829,70.777804878,71.0808292683,71.3777073171,71.6697804878,71.9528536585,72.2201463415,72.4623414634,72.673195122,72.8490243902,72.9897560976,73.0979756098,73.1793658537,73.2427073171,73.2962439024,73.3444878049,73.3899756098,73.4331219512,73.4717560976,73.5053170732,73.5357560976,73.5636097561,73.5894390244,73.614804878,73.6422926829,73.6753902439,73.7206097561,73.782902439,73.8652439024,73.9685609756,74.0908536585,74.2280731707,74.376195122,74.5267560976,74.6757317073,74.8181463415,74.9535365854,75.0813902439,75.2057560976,75.3286585366,75.451097561,,
Argentina,ARG,FALSE,Latin America & Caribbean,Upper middle income,65.2155365854,65.3385121951,65.4326097561,65.5093902439,65.5824146341,65.6686829268,65.7822439024,65.9300243902,66.1134878049,66.335097561,66.5908292683,66.8731219512,67.1679512195,67.4653170732,67.7586585366,68.0479512195,68.3367073171,68.6294390244,68.9266341463,69.2243170732,69.5144878049,69.7866585366,70.0353170732,70.257,70.454195122,70.6313902439,70.7990731707,70.9677560976,71.145902439,71.3375365854,71.5436585366,71.7632926829,71.9889512195,72.2156585366,72.4413902439,72.6651219512,72.8873414634,73.1080487805,73.3276829268,73.5442682927,73.755804878,73.9603170732,74.1557804878,74.3412682927,74.5187804878,74.687804878,74.849902439,75.0090487805,75.1662682927,75.3245609756,75.4849756098,75.6490487805,75.8162439024,75.986097561,76.1586097561,,
"Macao SAR, China",MAC,FALSE,East Asia & Pacific,High income,64.6609268293,65.143097561,65.6157804878,66.0774634146,66.528195122,66.9674634146,67.3942682927,67.8111219512,68.2185121951,68.6164146341,69.0053658537,69.3868292683,69.7598292683,70.1243414634,70.4818536585,70.8313902439,71.1739512195,71.509,71.8365853659,72.157195122,72.4713170732,72.7779512195,73.0781219512,73.3722926829,73.6599756098,73.9421707317,74.218902439,74.4906341463,74.7573902439,75.0196829268,75.2769756098,75.5307804878,75.7796097561,76.0244146341,76.2652439024,76.5020731707,76.7344146341,76.9627560976,77.1866097561,77.4069756098,77.6228292683,77.8346585366,78.0419756098,78.2462926829,78.4481219512,78.6490243902,78.8515609756,79.0562439024,79.2646097561,79.4761707317,79.6903902439,79.9062439024,80.1231707317,80.3391463415,80.553097561,,
Croatia,HRV,FALSE,Europe & Central Asia,High income,64.6086585366,65.0155121951,65.4082439024,65.7878780488,66.1544390244,66.5120487805,66.8627804878,67.2087317073,67.5489268293,67.8813658537,68.2004878049,68.5016341463,68.7787317073,69.0292439024,69.2527073171,70.0019512195,70.4553658537,70.7443902439,70.5387804878,70.4273170732,70.1753658537,70.3443902439,70.4826829268,70.2748780488,70.2185365854,70.886097561,71.4190243902,71.4702439024,71.4882926829,71.8446341463,72.1704878049,72.1853658537,71.2414634146,71.5224390244,71.8034146341,72.0843902439,72.3653658537,72.4951219512,72.3170731707,72.6419512195,72.807804878,74.5129268293,74.7173170732,74.613902439,75.5202439024,75.2446341463,75.8368292683,75.7056097561,75.912195122,76.1682926829,76.4756097561,76.7756097561,76.9243902439,77.1268292683,77.3292682927,,
Jamaica,JAM,FALSE,Latin America & Caribbean,Upper middle income,64.3080731707,64.8760243902,65.3966341463,65.8713902439,66.3052926829,66.6997804878,67.0573414634,67.3824146341,67.6834634146,67.9699268293,68.251804878,68.540097561,68.8392682927,69.1518536585,69.4783414634,69.8177073171,70.1664634146,70.515097561,70.8516097561,71.166,71.4462926829,71.681,71.8661219512,72.0016341463,72.0880243902,72.1302439024,72.1357073171,72.1153658537,72.0837560976,72.0489268293,72.0159756098,71.9875365854,71.9627317073,71.9436585366,71.9353658537,71.9423902439,71.968195122,72.0157073171,72.0868536585,72.1846585366,72.3131707317,72.4769512195,72.6750243902,72.9029268293,73.1556097561,73.4280243902,73.7156097561,74.0092926829,74.3019512195,74.5840487805,74.8474878049,75.0862439024,75.2998292683,75.4882439024,75.6535121951,,
